SERVER,BTOP_CHAMP_ID,BTOP_CHAMP_MAST,BTOP_WINS,BTOP_LOSSES,BTOP_LEAGUE_POINTS,BJGL_CHAMP_ID,BJGL_CHAMP_MAST,BJGL_WINS,BJGL_LOSSES,BJGL_LEAGUE_POINTS,BMID_CHAMP_ID,BMID_CHAMP_MAST,BMID_WINS,BMID_LOSSES,BMID_LEAGUE_POINTS,BBOT_CHAMP_ID,BBOT_CHAMP_MAST,BBOT_WINS,BBOT_LOSSES,BBOT_LEAGUE_POINTS,BSUP_CHAMP_ID,BSUP_CHAMP_MAST,BSUP_WINS,BSUP_LOSSES,BSUP_LEAGUE_POINTS,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RTOP_CHAMP_MAST,RTOP_WINS,RTOP_LOSSES,RTOP_LEAGUE_POINTS,RJGL_CHAMP_ID,RJGL_CHAMP_MAST,RJGL_WINS,RJGL_LOSSES,RJGL_LEAGUE_POINTS,RMID_CHAMP_ID,RMID_CHAMP_MAST,RMID_WINS,RMID_LOSSES,RMID_LEAGUE_POINTS,RBOT_CHAMP_ID,RBOT_CHAMP_MAST,RBOT_WINS,RBOT_LOSSES,RBOT_LEAGUE_POINTS,RSUP_CHAMP_ID,RSUP_CHAMP_MAST,RSUP_WINS,RSUP_LOSSES,RSUP_LEAGUE_POINTS,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,BFIRST_OBJ_COUNT,RFIRST_OBJ_COUNT,TOP_WLR_DIFF,JGL_WLR_DIFF,MID_WLR_DIFF,BOT_WLR_DIFF,SUP_WLR_DIFF,B_WLR,R_WLR,TEAM_WLR_DIFF,AVG_LANE_WLF_DIFF,TOP_MASTERY_DIFF,JGL_MASTERY_DIFF,MID_MASTERY_DIFF,BOT_MASTERY_DIFF,SUP_MASTERY_DIFF,AVG_LANE_MASTERY_DIFF,BSUM_TEAM_MASTERY,RSUM_TEAM_MASTERY,TEAM_MASTERY_DIFF,BSUM_LP,RSUM_LP,TEAM_LP_DIFF,WINNER
EUROPE,82,23635,332.0,273.0,931.0,78,44727,307.0,220.0,1571.0,45,505169,17.0,12.0,46.0,119,87980,475.0,435.0,797.0,555,165503,407.0,372.0,888.0,268,200,62,67,350,887,82145,416.0,373.0,938.0,234,43332,161.0,100.0,1262.0,55,735792,190.0,172.0,1013.0,16,45225,604.0,553.0,902.0,89,73432,640.0,576.0,1204.0,15,432,350,246,157,0,2,1,1,0,0,0.10083571477673337,-0.2145454545454546,0.3120155038759691,-0.0002702084762320478,-0.0170250896057349,1.1722560975609757,1.1335963923337091,0.03865970522726658,0.036202093205056185,-58510,1395,-230623,42755,92071,-30582.4,827014,979926,-152912,4233.0,5319.0,-1086.0,1
EUROPE,92,1340722,300.0,245.0,1164.0,104,340416,234.0,171.0,1169.0,268,74832,439.0,386.0,1046.0,15,37681,46.0,41.0,89.0,555,396556,640.0,576.0,1204.0,107,29,350,55,119,150,27032,171.0,118.0,946.0,64,650929,307.0,220.0,1571.0,163,15710,397.0,351.0,959.0,360,102025,2.0,9.0,83.0,111,68549,472.0,395.0,881.0,200,350,429,55,119,0,0,0,0,0,0,-0.2246627464545139,-0.02703349282296652,0.006251568427734222,0.899728997289973,-0.08382559774964826,1.1691331923890063,1.2342177493138151,-0.06508455692480886,0.11409174573811572,1313690,-310513,59122,-64344,328007,265192.4,2190207,864245,1325962,4672.0,4440.0,232.0,0
EUROPE,23,97332,142.0,98.0,763.0,78,44727,307.0,220.0,1571.0,84,133809,116.0,101.0,736.0,51,24598,105.0,78.0,695.0,412,841034,221.0,223.0,767.0,268,360,114,350,15,24,338896,228.0,156.0,1068.0,62,113150,762.0,732.0,890.0,50,497,97.0,82.0,763.0,429,11990,143.0,124.0,720.0,111,98618,480.0,397.0,1457.0,895,80,114,119,117,1,1,0,0,0,0,-0.012558869701726705,0.3544709388971685,-0.0344119777831442,0.19292803970223327,-0.21803661994103773,1.2375,1.1468812877263581,0.09061871227364193,0.05647830223469863,-241564,-68423,133312,12608,742416,115669.8,1141500,563151,578349,4532.0,4898.0,-366.0,0
EUROPE,36,62308,451.0,415.0,883.0,421,35572,195.0,143.0,947.0,517,238105,273.0,234.0,757.0,101,14261,150.0,124.0,986.0,235,45560,480.0,397.0,1457.0,7,114,-1,28,-1,122,462466,299.0,253.0,701.0,163,140610,307.0,220.0,1571.0,84,573374,7.0,6.0,75.0,96,758251,375.0,350.0,621.0,888,13411,121.0,95.0,906.0,268,350,29,141,67,1,1,0,0,0,0,-0.09507119386637464,-0.03181818181818197,0.0,0.13824884792626735,-0.0646162004507489,1.1797410510281798,1.2002164502164503,-0.02047539918827046,-0.010651345641807631,-400158,-105038,-335269,-743990,32149,-310461.2,395806,1948112,-1552306,5030.0,3874.0,1156.0,0
EUROPE,58,51649,224.0,177.0,737.0,121,581544,234.0,171.0,1169.0,517,174758,209.0,170.0,301.0,429,49452,159.0,109.0,823.0,147,3601,412.0,358.0,827.0,29,62,887,221,246,86,2277647,298.0,242.0,929.0,234,108298,10.0,1.0,47.0,134,13774,254.0,195.0,705.0,360,16845,207.0,114.0,1703.0,111,152000,31.0,25.0,75.0,163,164,268,119,888,1,1,1,1,0,0,0.03413176448615607,-8.631578947368421,-0.07315233785822017,-0.3570738773539355,-0.08916201117318434,1.2568527918781727,1.3864818024263432,-0.12962901054817055,-1.823367081853521,-2225998,473246,160984,32607,-148399,-341512.0,861004,2568564,-1707560,3857.0,3459.0,398.0,1
EUROPE,133,70949,224.0,177.0,737.0,154,2396097,13.0,10.0,50.0,268,2999843,20.0,26.0,50.0,15,53971,202.0,157.0,311.0,40,1286759,37.0,37.0,47.0,429,96,246,-1,555,122,97379,18.0,16.0,59.0,234,1014199,396.0,358.0,951.0,711,12140,259.0,240.0,553.0,145,30210,344.0,319.0,486.0,888,5196,307.0,274.0,548.0,24,119,114,163,104,0,0,0,0,0,0,0.14053672316384191,0.19385474860335195,-0.30993589743589733,0.20825429786554306,-0.12043795620437958,1.2186732186732188,1.0969345484672743,0.12173867020594442,0.022454383198492002,-26430,1381898,2987703,23761,1281563,1129699.0,6807619,1159124,5648495,1195.0,2597.0,-1402.0,0
EUROPE,240,62203,332.0,273.0,931.0,76,363904,559.0,519.0,970.0,38,177807,150.0,107.0,618.0,119,77139,544.0,510.0,764.0,43,298420,381.0,336.0,842.0,111,429,67,28,166,887,27481,224.0,177.0,737.0,64,18554,195.0,143.0,947.0,112,17442,414.0,398.0,942.0,81,404103,136.0,102.0,626.0,432,141647,151.0,114.0,715.0,150,163,-1,-1,350,0,2,0,0,0,0,-0.0494195070466259,-0.2865650726922402,0.361668153853379,-0.2666666666666666,-0.19063283208020043,1.126647564469914,1.1991434689507494,-0.07249590448083532,-0.08632318492647081,34722,345350,160365,-326964,156773,74049.2,979473,609227,370246,4125.0,3967.0,158.0,0
EUROPE,887,27353,224.0,177.0,737.0,113,2433,61.0,43.0,543.0,163,16654,249.0,210.0,883.0,29,21965,224.0,199.0,740.0,44,9015,150.0,114.0,719.0,150,119,235,107,84,80,2433,486.0,403.0,644.0,200,10094,18.0,14.0,87.0,166,59810,5.0,3.0,0.0,45,14978,193.0,138.0,1020.0,432,141647,151.0,114.0,715.0,235,150,15,429,421,0,1,1,1,0,0,0.059581388176248806,0.13289036544850497,-0.480952380952381,-0.2729225839341636,-0.008771929824561209,1.2220726783310902,1.2693452380952381,-0.0472725597641479,-0.1140350282172704,24920,-7661,-43156,6987,-132632,-30308.4,77420,228962,-151542,3622.0,2466.0,1156.0,0
EUROPE,150,150572,220.0,181.0,729.0,77,1591176,1129.0,1094.0,684.0,711,16058,33.0,44.0,57.0,15,8047,243.0,219.0,413.0,497,88124,452.0,413.0,527.0,119,60,203,246,350,68,146697,224.0,177.0,737.0,121,85292,366.0,361.0,307.0,517,195286,288.0,257.0,100.0,157,264035,54.0,30.0,100.0,235,19050,10.0,4.0,51.0,107,163,350,887,200,1,0,0,0,0,0,-0.0500671099041734,0.018142271873274884,-0.37062256809338523,-0.6904109589041096,-1.4055690072639224,1.0645822655048693,1.1363088057901085,-0.07172654028523917,-0.49970547445846314,3875,1505884,-179228,-255988,69074,228723.4,1853977,710360,1143617,2410.0,1295.0,1115.0,0
EUROPE,79,77436,8.0,6.0,57.0,5,227873,287.0,269.0,645.0,7,9485,200.0,144.0,940.0,429,173426,312.0,262.0,962.0,432,919414,177.0,106.0,1303.0,119,246,150,350,107,266,71251,224.0,177.0,737.0,163,22709,194.0,149.0,447.0,134,267694,19.0,11.0,100.0,360,51513,343.0,273.0,1389.0,888,5779,86.0,69.0,621.0,77,78,555,350,107,0,1,0,0,0,0,0.06779661016949134,-0.2350989246775279,-0.33838383838383845,-0.06557056175376785,0.42343450916051406,1.250317662007624,1.2754050073637702,-0.025087345356146207,-0.029564441097025763,6185,205164,-258209,121913,913635,197737.6,1407634,418946,988688,3907.0,3294.0,613.0,1
EUROPE,68,146697,224.0,177.0,737.0,64,42850,137.0,87.0,1030.0,711,69225,394.0,359.0,860.0,202,19946,257.0,208.0,945.0,111,224259,142.0,104.0,1002.0,40,163,887,166,350,98,299345,8.0,6.0,57.0,131,49777,223.0,200.0,590.0,157,128676,292.0,233.0,873.0,119,127989,343.0,273.0,1389.0,43,11924,86.0,69.0,621.0,555,150,107,163,78,1,1,1,0,0,0,-0.06779661016949134,0.4597126436781609,-0.15572584790847244,-0.02083333333333326,0.11900780379041254,1.2342245989304812,1.2189500640204864,0.015274534909994752,0.06687293121145528,-152648,-6927,-59451,-108043,212335,-22946.8,502977,617711,-114734,4574.0,3530.0,1044.0,0
EUROPE,68,146697,224.0,177.0,737.0,62,35499,465.0,409.0,1051.0,142,398842,343.0,286.0,1010.0,15,55701,132.0,108.0,947.0,37,32054,293.0,229.0,933.0,11,895,91,555,350,360,7353,134.0,110.0,860.0,234,47919,310.0,268.0,859.0,245,962871,357.0,317.0,638.0,164,25389,173.0,140.0,1373.0,26,1348801,410.0,381.0,638.0,114,84,119,141,235,0,0,0,0,0,0,0.04735490498202366,-0.01979710250702471,0.07311773400101473,-0.013492063492063444,0.2033604969684466,1.205128205128205,1.138157894736842,0.06697031039136303,0.05810879399047937,139344,-12420,-564029,30312,-1316747,-344708.0,668793,2392333,-1723540,4678.0,4368.0,310.0,0
EUROPE,41,175491,224.0,177.0,737.0,234,71505,203.0,161.0,626.0,523,120422,343.0,273.0,1389.0,22,52804,159.0,137.0,837.0,112,205397,433.0,379.0,1006.0,429,107,350,117,200,39,1236940,306.0,271.0,1055.0,91,6106,511.0,447.0,926.0,163,93190,11.0,8.0,74.0,15,1129,158.0,115.0,947.0,555,29261,277.0,255.0,675.0,350,-1,429,119,114,0,0,0,0,0,0,0.13638543165092676,0.11769283143663078,-0.11858974358974361,-0.2133291018724215,0.05620570127787272,1.2085181898846495,1.1523722627737227,0.05614592711092681,-0.004326976219346967,-1061449,65399,27232,51675,176136,-148201.4,625619,1366626,-741007,4595.0,3677.0,918.0,0
EUROPE,41,175491,224.0,177.0,737.0,11,180125,139.0,103.0,1115.0,103,40620,261.0,221.0,1024.0,119,53763,30.0,19.0,91.0,526,60141,396.0,373.0,116.0,55,887,429,62,350,112,205397,433.0,379.0,1006.0,92,8400,456.0,415.0,668.0,234,136824,274.0,219.0,1273.0,81,878653,801.0,774.0,632.0,37,613981,530.0,489.0,941.0,246,429,7,107,111,0,1,0,1,0,0,0.12305651208204771,0.2507193823839047,-0.07014607739829337,0.54406364749082,-0.02218238238567527,1.1758118701007838,1.0957820738137083,0.08002979628707552,0.16510221643456074,-29906,171725,-96204,-824890,-553840,-266623.0,510140,1843255,-1333115,3083.0,4520.0,-1437.0,1
EUROPE,266,14777,127.0,85.0,541.0,154,303911,327.0,294.0,530.0,55,238043,276.0,248.0,505.0,523,166449,546.0,499.0,1011.0,427,765704,150.0,131.0,542.0,91,350,141,203,163,41,175491,224.0,177.0,737.0,107,242508,215.0,186.0,721.0,112,32630,282.0,256.0,629.0,15,20833,176.0,160.0,412.0,555,50846,226.0,207.0,537.0,350,38,78,33,111,1,1,1,1,0,0,0.22858092389498164,-0.04366908053544005,0.011340725806451513,-0.005811623246493092,0.05325072832540467,1.1344470962609388,1.1389452332657202,-0.004498137004781411,0.048738334848980935,-160714,61403,205413,145616,714858,193315.2,1488884,522308,966576,3129.0,3036.0,93.0,1
EUROPE,41,175491,224.0,177.0,737.0,104,471672,319.0,258.0,1124.0,245,7351185,799.0,788.0,521.0,15,343392,218.0,191.0,733.0,267,444586,220.0,184.0,815.0,107,111,350,91,517,887,82145,416.0,373.0,938.0,80,43375,432.0,375.0,1111.0,7,29513,365.0,310.0,969.0,119,54787,423.0,384.0,830.0,37,1650801,63.0,59.0,58.0,895,555,141,421,17,0,1,0,1,0,0,0.15025522182335926,0.08443410852713185,-0.16345996397576568,0.0397987565445026,0.1278555637435519,1.1138923654568211,1.1319120586275817,-0.018019693170760576,0.04777673733255598,93346,428297,7321672,288605,-1206215,1385141.0,8786326,1860621,6925705,3930.0,3906.0,24.0,1
EUROPE,200,116578,356.0,312.0,462.0,107,55085,71.0,39.0,257.0,81,148491,194.0,172.0,493.0,163,22522,366.0,346.0,582.0,432,367477,581.0,552.0,616.0,429,43,157,104,887,113,41770,393.0,374.0,668.0,62,16555,212.0,193.0,708.0,147,55503,711.0,685.0,491.0,236,134179,245.0,224.0,480.0,117,109022,97.0,72.0,0.0,30,235,78,141,203,0,0,1,1,0,0,0.09022350198820783,0.7220672246578983,0.08995077236462401,-0.03594653179190743,-0.29468599033816445,1.103448275862069,1.0710594315245479,0.032388844337521094,0.11432179537613166,74808,38530,92988,-111657,258455,70624.8,710153,357029,353124,2410.0,2347.0,63.0,0
EUROPE,113,13982,107.0,76.0,565.0,5,135274,541.0,485.0,912.0,91,87926,11.0,7.0,91.0,51,128480,479.0,454.0,641.0,888,102727,616.0,577.0,656.0,163,777,29,-1,114,517,12139,119.0,86.0,795.0,64,66796,212.0,193.0,708.0,268,113556,366.0,346.0,582.0,119,54368,469.0,430.0,906.0,117,2166,84.0,52.0,666.0,895,157,141,555,234,0,1,0,0,0,0,0.024173806609547155,0.017018321670851044,0.5136251032204788,-0.035631595123450266,-0.5477936275163311,1.0969355847404627,1.1291779584462511,-0.03224237370578842,-0.005721598227780867,1843,68478,-25630,74112,100561,43872.8,468389,249025,219364,2865.0,3657.0,-792.0,0
EUROPE,516,57489,465.0,422.0,925.0,104,226502,161.0,100.0,1262.0,84,500945,261.0,221.0,1024.0,15,26431,288.0,252.0,860.0,350,208931,6.0,7.0,4.0,119,55,-1,114,429,150,46951,89.0,42.0,75.0,60,10275,273.0,253.0,570.0,268,113556,366.0,346.0,582.0,29,3357,207.0,114.0,1703.0,12,62521,298.0,259.0,965.0,157,517,-1,78,62,0,1,1,1,0,0,-1.0171518844504626,0.5309486166007906,0.12319200690502963,-0.6729323308270678,-0.2934362934362934,1.1786427145708582,1.2159763313609468,-0.03733361679008862,-0.2658759770416007,10538,216227,387389,23074,146410,156727.6,1020298,236660,783638,4075.0,3895.0,180.0,0
EUROPE,85,52603,107.0,76.0,565.0,60,25897,172.0,135.0,716.0,777,82608,357.0,328.0,912.0,523,9694,174.0,160.0,378.0,117,336447,327.0,303.0,593.0,107,114,121,111,555,39,289324,323.0,282.0,886.0,77,1593061,1129.0,1094.0,684.0,163,22522,366.0,346.0,582.0,15,15740,276.0,227.0,701.0,350,27533,327.0,274.0,675.0,119,157,200,114,107,0,1,0,0,0,0,0.26250466592011956,0.2420813866883338,0.030611165938248863,-0.1283590308370044,-0.11422273614222722,1.1347305389221556,1.0890688259109311,0.04566171301122446,0.05852309031349412,-236721,-1567164,60086,-6046,308914,-288186.2,507249,1948180,-1440931,3164.0,3528.0,-364.0,1
EUROPE,2,1454779,277.0,245.0,621.0,141,11390,133.0,121.0,368.0,221,45560,328.0,290.0,459.0,523,277416,549.0,523.0,511.0,40,1141266,209.0,197.0,366.0,350,119,777,266,45,150,18307,224.0,200.0,436.0,234,11389,209.0,170.0,301.0,163,22522,366.0,346.0,582.0,429,18495,190.0,155.0,357.0,888,53420,23.0,13.0,20.0,-1,119,39,62,246,1,1,0,1,0,0,0.010612244897959089,-0.13023821098687427,0.07323101455052816,-0.17609325849626845,-0.7083170636470129,1.0872093023255813,1.1447963800904977,-0.05758707776491634,-0.18616105473633365,1436472,1,23038,258921,1087846,561255.6,2930411,124133,2806278,2325.0,1696.0,629.0,1
EUROPE,67,2035830,17.0,11.0,100.0,107,184660,228.0,181.0,246.0,117,7213,111.0,72.0,347.0,360,64319,187.0,155.0,308.0,526,197218,414.0,378.0,642.0,350,119,246,203,166,104,115516,40.0,25.0,14.0,76,1946624,26.0,21.0,100.0,268,113556,366.0,346.0,582.0,429,123644,248.0,227.0,489.0,888,182023,426.0,373.0,507.0,119,221,157,350,163,0,1,1,1,0,0,-0.054545454545454675,0.021573270192054572,0.4838631984585742,0.1139405996873668,-0.046853057576918156,1.2007528230865747,1.1149193548387097,0.08583346824786497,0.10359571124312454,1920314,-1761964,-106343,-59325,15195,1575.4,2489240,2481363,7877,1643.0,1692.0,-49.0,0
EUROPE,887,47809,475.0,465.0,385.0,163,358467,259.0,240.0,553.0,777,27989,266.0,239.0,313.0,221,44713,12.0,21.0,34.0,350,4639,317.0,294.0,493.0,104,28,895,121,119,74,567498,247.0,194.0,781.0,2,462401,487.0,456.0,499.0,517,174199,366.0,346.0,582.0,429,357705,385.0,356.0,473.0,12,17426,181.0,148.0,616.0,157,107,246,39,555,1,1,1,1,0,0,-0.2516904999445737,0.011184210526315796,0.05516724308897847,-0.510032102728732,-0.14474168045596625,1.0555996822875298,1.1106666666666667,-0.05506698437913693,-0.16802256590279555,-519689,-103934,-146210,-312992,-12787,-219122.4,483617,1579229,-1095612,1778.0,2951.0,-1173.0,1
EUROPE,266,2208100,607.0,588.0,527.0,59,3416,191.0,184.0,698.0,245,321745,128.0,92.0,642.0,523,15194,112.0,69.0,466.0,427,765704,150.0,131.0,542.0,517,84,39,107,121,150,2493,457.0,386.0,1145.0,234,27624,107.0,74.0,706.0,163,22522,366.0,346.0,582.0,429,418529,34.0,35.0,4.0,412,1272757,30.0,27.0,1.0,-1,157,203,107,119,1,1,1,1,0,0,-0.15162489866412887,-0.40790246768507643,0.33350087961799435,0.6517598343685301,0.033927056827820046,1.1165413533834587,1.1451612903225807,-0.028619936939122015,0.09193208089302785,2205607,-24208,299223,-403335,-507053,314046.8,3314159,1743925,1570234,2875.0,2438.0,437.0,1
EUROPE,79,52421,56.0,40.0,161.0,234,170311,58.0,58.0,33.0,147,23098,260.0,197.0,643.0,221,42023,393.0,364.0,676.0,427,765704,150.0,131.0,542.0,163,26,119,41,84,887,15950,125.0,97.0,475.0,141,1229808,313.0,308.0,465.0,268,113556,366.0,346.0,582.0,29,34721,134.0,119.0,927.0,497,397205,411.0,383.0,638.0,-1,200,24,429,62,0,1,0,1,0,0,0.11134020618556684,-0.016233766233766156,0.2619934861066282,-0.046380090497737614,0.0719311183305762,1.160759493670886,1.0766161213088588,0.08414337236202729,0.07653019077825349,36471,-1059497,-90458,7302,368499,-147536.6,1053557,1791240,-737683,2055.0,3087.0,-1032.0,1
EUROPE,112,64022,478.0,456.0,413.0,121,162381,281.0,246.0,462.0,82,5256,397.0,374.0,177.0,429,246771,191.0,103.0,478.0,57,10784,351.0,331.0,430.0,29,64,777,38,119,516,36665,14.0,5.0,100.0,203,20793,54.0,47.0,45.0,163,22522,366.0,346.0,582.0,15,53108,444.0,416.0,567.0,117,272900,254.0,244.0,424.0,131,888,887,111,-1,1,1,0,1,0,0,-1.751754385964912,-0.006659747448538367,0.003693857995116012,0.7870612397311427,0.019439354167698486,1.124503311258278,1.0699432892249527,0.05456002203332533,-0.18964393630389864,27357,141588,-17266,193663,-262116,16645.2,489214,405988,83226,1960.0,1718.0,242.0,0
EUROPE,1,540616,109.0,82.0,461.0,107,8065,194.0,164.0,507.0,163,149070,427.0,400.0,557.0,81,321253,158.0,155.0,628.0,432,79595,159.0,149.0,419.0,62,38,895,268,-1,777,143346,62.0,44.0,3.0,5,148785,776.0,759.0,432.0,30,422126,147.0,104.0,727.0,103,34611,366.0,346.0,582.0,518,1041838,342.0,307.0,687.0,117,23,58,119,-1,0,1,1,1,0,0,-0.07982261640798227,0.16052893730518325,-0.34596153846153865,-0.03844862949841521,-0.04689242069824906,1.1021052631578947,1.0852564102564102,0.016848852901484523,-0.07011925355220039,397270,-140720,-273056,286642,-962243,-138421.4,1098599,1790706,-692107,2572.0,2431.0,141.0,1
EUROPE,14,315896,483.0,461.0,407.0,121,85292,366.0,361.0,307.0,142,1085435,311.0,285.0,460.0,119,118847,556.0,535.0,375.0,267,10708,354.0,336.0,305.0,421,777,39,235,107,50,231956,38.0,23.0,4.0,79,169149,13.0,6.0,23.0,517,174199,366.0,346.0,582.0,21,8886,241.0,216.0,447.0,888,44933,376.0,351.0,380.0,350,777,429,163,157,0,0,1,1,0,0,-0.6044515703102895,-1.152816251154201,0.03342460196734609,-0.07648840429214254,-0.017653642653642665,1.0465116279069768,1.0976645435244161,-0.05115291561743929,-0.36359705328858594,83940,-83857,911236,109961,-34225,197411.0,1616178,629123,987055,1854.0,1436.0,418.0,1
EUROPE,164,5579,118.0,85.0,794.0,48,81536,287.0,269.0,645.0,84,387181,826.0,793.0,829.0,15,3879,357.0,278.0,1428.0,111,47047,163.0,135.0,639.0,350,107,119,246,55,126,49029,33.0,15.0,80.0,2,26563,289.0,240.0,992.0,163,22522,366.0,346.0,582.0,157,3360885,650.0,588.0,951.0,44,457,327.0,274.0,675.0,429,-1,107,119,114,0,0,0,0,0,0,-0.8117647058823532,-0.13725216852540267,-0.01618934462675581,0.1787304849997553,0.013976750473100985,1.1224358974358974,1.1380724538619276,-0.015636556426030124,-0.15449979671233108,-43450,54973,364659,-3357006,46590,-586846.8,525222,3459456,-2934234,4335.0,3280.0,1055.0,0
EUROPE,164,347398,24.0,13.0,7.0,254,84683,573.0,535.0,739.0,163,22522,366.0,346.0,582.0,15,48223,42.0,34.0,75.0,111,132817,326.0,278.0,928.0,157,92,887,29,246,113,13736,582.0,545.0,596.0,121,73775,170.0,144.0,604.0,245,1220378,787.0,749.0,831.0,222,181293,20.0,10.0,28.0,44,272225,493.0,452.0,672.0,517,119,24,55,117,1,0,0,0,0,0,0.7782639378969656,-0.10952751817237805,0.007069155791537218,-0.7647058823529411,0.08195390590182727,1.1036484245439468,1.08,0.023648424543946778,-0.001389280186997821,333662,10908,-1197856,-133070,-139408,-225152.8,635643,1761407,-1125764,2331.0,2731.0,-400.0,0
EUROPE,79,90289,225.0,208.0,397.0,200,4166,324.0,278.0,571.0,7,245488,366.0,346.0,582.0,15,4202,155.0,147.0,557.0,888,28279,74.0,62.0,407.0,246,119,887,-1,2,23,12243,201.0,158.0,747.0,78,1703,9.0,6.0,1.0,101,942,212.0,170.0,345.0,67,52296,810.0,762.0,576.0,497,50097,20.0,13.0,28.0,69,268,122,72,163,1,0,0,0,0,0,-0.19042112950340795,-0.33453237410071934,-0.1892553553213192,-0.008570357276769025,-0.3449131513647643,1.0989433237271855,1.1289449954914337,-0.030001671764248172,-0.21353847351339597,78046,2463,244546,-48094,-21818,51028.6,372424,117281,255143,2514.0,1697.0,817.0,0
EUROPE,523,5127,193.0,158.0,548.0,32,18160,508.0,464.0,803.0,7,245488,366.0,346.0,582.0,777,157246,265.0,243.0,499.0,888,102727,616.0,577.0,656.0,119,350,429,200,-1,39,84739,131.0,111.0,633.0,245,7351185,799.0,788.0,521.0,26,538947,102.0,46.0,343.0,235,389671,278.0,257.0,506.0,166,184856,414.0,398.0,942.0,119,141,268,78,114,0,1,0,1,0,0,0.041338807161592106,0.08086819534395251,-1.1595878361397336,0.008822917167059074,0.027389982843158744,1.0894854586129754,1.0775,0.011985458612975508,-0.20023358672479424,-79612,-7333025,-293459,-232425,-82129,-1604130.0,528748,8549398,-8020650,3088.0,2945.0,143.0,1
EUROPE,113,18074,20.0,20.0,87.0,421,8391,230.0,180.0,565.0,61,770994,929.0,886.0,766.0,15,24930,38.0,36.0,0.0,22,8192,709.0,686.0,437.0,221,119,235,76,166,141,82646,687.0,651.0,700.0,59,13592,848.0,813.0,535.0,7,245488,366.0,346.0,582.0,236,32156,155.0,147.0,557.0,267,260701,382.0,363.0,359.0,157,429,246,114,40,1,1,0,0,0,0,-0.055299539170506895,0.23472734727347255,-0.009270736831117343,0.0011337868480725266,-0.018813901003140288,1.0652654867256637,1.0508620689655173,0.01440341776014642,0.03049539142335611,-64572,-5201,525506,-7226,-252509,39199.6,830581,634583,195998,1855.0,2733.0,-878.0,0
EUROPE,164,258862,289.0,240.0,992.0,202,316883,573.0,535.0,739.0,157,719728,209.0,170.0,301.0,131,17290,206.0,114.0,1687.0,888,129589,99.0,106.0,37.0,555,107,246,29,119,887,2498,34.0,21.0,30.0,80,48369,264.0,227.0,847.0,112,67816,366.0,346.0,582.0,523,61132,134.0,119.0,927.0,40,31831,30.0,23.0,67.0,350,15,895,421,119,0,0,0,0,0,0,-0.41488095238095246,-0.09196755733047879,0.17160829649778986,0.680967123691582,-0.37038556193601313,1.181115879828326,1.125,0.05611587982832611,-0.004931730291614511,256364,268514,651912,-43842,97758,246141.2,1442352,211646,1230706,3756.0,2453.0,1303.0,0
EUROPE,122,503594,51.0,47.0,24.0,33,1215999,136.0,119.0,336.0,112,67816,366.0,346.0,582.0,119,318207,11.0,1.0,1.0,555,84976,48.0,29.0,50.0,888,67,350,895,114,39,150767,221.0,180.0,532.0,20,127617,277.0,246.0,672.0,99,513418,301.0,278.0,504.0,523,41408,109.0,92.0,560.0,25,121941,3.0,7.0,15.0,68,29,55,246,157,1,1,0,0,0,0,-0.14267139479905455,0.016840882694541204,-0.02493034474154765,9.815217391304348,1.2266009852216748,1.1291512915129152,1.1344956413449565,-0.005344349832041351,2.178211503935992,352827,1088382,-445602,276799,-36965,247088.2,2190592,955151,1235441,993.0,2283.0,-1290.0,0
EUROPE,79,5682,221.0,180.0,532.0,33,1215999,136.0,119.0,336.0,112,67816,366.0,346.0,582.0,221,25616,11.0,16.0,38.0,22,12859,226.0,207.0,537.0,119,67,895,55,421,54,292823,658.0,620.0,744.0,69,261192,419.0,378.0,465.0,104,75195,408.0,372.0,788.0,15,113351,722.0,681.0,696.0,350,6073,268.0,238.0,717.0,84,20,517,895,555,1,1,0,1,0,0,0.1664874551971327,0.03439153439153442,-0.03897072534029444,-0.3727055800293686,-0.03426298055454069,1.1059907834101383,1.0812581913499344,0.02473259206020395,-0.04901205926710732,-287141,954807,-7379,-87735,6786,115867.6,1327972,748634,579338,2025.0,3410.0,-1385.0,1
EUROPE,150,87618,24.0,5.0,53.0,234,72286,631.0,598.0,538.0,163,64843,536.0,479.0,486.0,119,151376,44.0,42.0,67.0,44,312860,135.0,107.0,444.0,888,412,55,141,24,887,45410,36.0,28.0,100.0,427,22397,307.0,260.0,661.0,166,15730,186.0,151.0,507.0,96,54503,178.0,153.0,409.0,22,12973,224.0,200.0,436.0,350,-1,111,20,92,0,1,0,0,0,0,3.5142857142857142,-0.1255852842809364,-0.11279016715287105,-0.11577964519140993,0.14168224299065413,1.1129163281884646,1.1755050505050506,-0.06258872231658597,0.6603625721302302,42208,49889,49113,96873,299887,107594.0,688983,151013,537970,1588.0,2113.0,-525.0,1
