BTOP_CHAMP_MAST,BJGL_CHAMP_MAST,BMID_CHAMP_MAST,BBOT_CHAMP_MAST,BSUP_CHAMP_MAST,RTOP_CHAMP_MAST,RJGL_CHAMP_MAST,RMID_CHAMP_MAST,RBOT_CHAMP_MAST,RSUP_CHAMP_MAST
1808311.0,3922,21581,73946.0,21487.0,48444.0,84035,164722,1161444,11166
23139.0,90202,3243,305515.0,116579.0,3093878.0,20035,401422,36556,81924
48444.0,35856,18576,277940.0,28931.0,45330.0,22121,361744,26157,32815
23139.0,2135,111774,6755.0,125695.0,981618.0,18044,2108801,298761,650277
48444.0,107401,1219044,102025.0,216184.0,668001.0,121405,1755303,105211,650277
48444.0,42982,102227,60639.0,67038.0,149009.0,25079,32625,64456,165688
23139.0,29515,1219044,44065.0,3859.0,1978022.0,145879,80789,102333,11825
986838.0,285117,64906,297201.0,16729.0,44047.0,23384,506438,4775,56802
89599.0,72025,9916,37665.0,512094.0,48444.0,215208,34346,435060,1997603
177104.0,25079,7580,95024.0,1997501.0,179032.0,12088,3601,45392,16921
45527.0,198769,25145,220675.0,294256.0,209256.0,12088,68850,391582,55075
3328.0,5708,75851,97688.0,123345.0,11163.0,126016,496688,155193,1659383
214280.0,1643559,369790,184064.0,375613.0,73514.0,11464,519612,27675,17715
121260.0,11005,4180,39176.0,115301.0,54524.0,743795,87696,37184,105906
49974.0,27784,96435,992.0,607587.0,70765.0,34051,2108801,5919,253494
6366.0,150147,136596,435060.0,232873.0,48894.0,113150,37041,238252,115301
63613.0,5708,2042692,20495.0,19604.0,94196.0,5653,37041,306238,139224
1808311.0,150147,44241,149461.0,269798.0,49894.0,16740,112495,16576,29365
54707.0,44486,275588,199644.0,638239.0,37185.0,743795,68495,32360,409999
18090.0,62422,3377767,10266.0,96563.0,981618.0,743795,113877,176122,59173
15453.0,119115,271594,127437.0,75867.0,217540.0,89688,129293,508953,3461
426057.0,5708,24857,33193.0,24026.0,457181.0,287167,196919,110789,214063
80553.0,7371213,2894,52451.0,19804.0,1122639.0,42518,5708,8820,7704
2396010.0,21737,114758,43236.0,26773.0,1808311.0,94315,369790,5249,209489
328737.0,5708,220675,60934.0,394611.0,119441.0,46757,17388,55685,116908
1707852.0,53405,299561,47166.0,94668.0,444484.0,1091513,95010,11286,1140018
11901.0,119115,130632,55568.0,1574883.0,12808.0,565574,143878,298863,117146
87949.0,414335,273472,31646.0,70742.0,329342.0,1091513,706331,323084,20517
2591.0,19193,26072,96103.0,245274.0,2075.0,410568,99203,407758,33005
18037.0,1643559,121404,57385.0,245274.0,116628.0,4714,40021,14207,263849
699797.0,243960,75851,9350.0,175098.0,265979.0,295968,12199,157583,1140018
767051.0,79416,47481,52528.0,157903.0,211772.0,4401,32400,124307,1709874
331891.0,236433,27094,57105.0,175098.0,826548.0,791841,1044150,263322,228794
699797.0,243960,232823,36279.0,245274.0,7040.0,11230,800301,59729,265281
3923237.0,1862,125352,49293.0,22340.0,5623.0,85480,31373,21830,10123
5030.0,66540,49211,295125.0,175098.0,92712.0,93097,32257,6131,32296
62526.0,37581,485101,195677.0,44499.0,27392.0,15653,67762,86597,57399
44578.0,8804,140159,47666.0,1359059.0,256289.0,110175,166078,2108801,296851
3388533.0,5290,73677,336715.0,154111.0,2796483.0,69880,293381,248619,22340
214948.0,96272,64173,18036.0,70370.0,264410.0,57854,74589,16211,268404
1123670.0,1643559,3377767,157524.0,175098.0,8019.0,23842,497,147727,185138
95952.0,275487,147903,211054.0,1743192.0,10450.0,83337,17006,123187,175098
51948.0,796211,429403,147441.0,175098.0,414647.0,277379,14975,157674,43264
3328.0,57854,365917,186611.0,245274.0,591842.0,205322,118071,77188,4026
3308.0,41798,56655,42333.0,122918.0,27032.0,30975,43763,60896,140324
699797.0,75329,99985,2199.0,10619.0,1803.0,44118,3456,127880,11627
45251.0,28891,1831,126882.0,41808.0,57152.0,46721,163477,1161444,181197
97605.0,1035677,218756,53949.0,606384.0,17863.0,61136,100122,631764,316117
444484.0,16139,112288,16211.0,124925.0,40049.0,1036505,59358,127880,54494
19165.0,50465,161222,12751.0,130490.0,70996.0,19957,2939,127880,101106
14699.0,42723,49906,11891.0,32837.0,71285.0,121185,4753,106393,1521464
259745.0,98365,350829,135745.0,532499.0,702588.0,57572,2463,127880,143476
47217.0,1182649,519612,270912.0,53928.0,702489.0,391924,7102,244524,2966
65087.0,29287,38326,84357.0,1264.0,26574.0,19598,23813,175683,11520
72569.0,19598,2954,106035.0,62176.0,198498.0,20852,26580,28661,28289
94105.0,10299,812867,211054.0,32807.0,54707.0,143325,38324,169716,216266
5678.0,109391,75076,126882.0,69548.0,137638.0,4331,25396,1486,12046
40527.0,19598,110402,1104.0,72569.0,4077.0,24505,30960,162929,112120
1605.0,89071,107659,55701.0,46928.0,92712.0,11005,15256,88050,253494
2277647.0,254,190518,296382.0,121020.0,133266.0,42982,160070,14764,1709874
1688970.0,7211,123451,1485.0,227862.0,6665.0,260087,122318,27008,184
27705.0,364609,62657,142834.0,66504.0,19454.0,2376338,1132876,15560,230726
65833.0,13774,282573,111461.0,16465.0,1689305.0,143501,102823,28089,1655077
1131174.0,17068,122116,534160.0,46190.0,27705.0,27401,519612,222900,147652
1688970.0,135168,254555,305556.0,6907.0,142490.0,94052,9979,6024,84831
1688970.0,13869,13135,161727.0,26356.0,7339.0,449856,106548,775434,313
37528.0,1688970,443704,116288.0,36505.0,1421.0,19214,138743,10911,123345
1688970.0,140189,34455,28806.0,73900.0,39066.0,225758,136994,1756257,107032
1688970.0,37078,27594,112797.0,27150.0,215395.0,190740,10217,18361,79106
118221.0,491913,316958,112797.0,5852.0,1689305.0,76571,97495,5419,200253
346693.0,116448,3377767,775434.0,29858.0,1689305.0,154977,62657,342631,287424
90391.0,2370872,129,823680.0,100473.0,159616.0,116793,42012,407051,99111
519774.0,140189,58020,968.0,154.0,201439.0,167022,171534,12948,87518
6674.0,167022,93535,26614.0,41424.0,1084127.0,198867,125239,46912,49867
27381.0,809534,1035677,41758.0,182.0,1084127.0,2732,78268,112797,52688
1082199.0,49284,9975,58251.0,154460.0,702489.0,11094,3377767,740125,838615
18648.0,47987,10198,29227.0,105301.0,89604.0,4658,54220,40464,46361
3075.0,54987,1083303,38270.0,211300.0,1241.0,6824,53462,28960,756253
30760.0,105221,38896,69758.0,159622.0,1084127.0,1036505,2042692,73316,930650
1082199.0,92520,280949,66544.0,194016.0,14069.0,95507,261216,471587,45981
699797.0,367233,343882,82339.0,241250.0,201439.0,27401,16155,125798,294222
1082199.0,23016,90244,34306.0,33075.0,478206.0,254,2108801,61934,320625
343882.0,100539,132253,157568.0,11684.0,30185.0,28378,1928,113970,5832
1082199.0,51066,41629,47750.0,33481.0,8701.0,91641,134519,368189,409999
67710.0,49284,150251,61304.0,15546.0,30185.0,120426,665960,104044,39106
1082199.0,38345,42893,26172.0,26185.0,3283607.0,157248,143878,3938,15217
1082199.0,40176,206551,244524.0,122906.0,51944.0,555150,67648,91596,13423
99985.0,1987408,22906,22598.0,52490.0,8561.0,60720,57486,25073,78463
186005.0,59748,41330,406923.0,32062.0,142238.0,56873,7869,1161444,38130
27523.0,629807,8288,68810.0,40620.0,168443.0,52021,72567,31832,158054
8773.0,90202,80656,190703.0,33007.0,702588.0,78268,275683,17352,48312
699797.0,22325,365917,14238.0,147448.0,1063.0,6901,71449,112797,33076
228333.0,5220,5007,831.0,269378.0,15056.0,54551,71947,192530,19171
504570.0,44251,78351,83402.0,217918.0,94381.0,110165,89112,8592,1362633
3388533.0,7338,76502,145297.0,18875.0,138554.0,60720,55788,369443,13270
259745.0,44251,64906,21653.0,219400.0,5252.0,9317,116628,49833,1743719
8334.0,141943,2042692,33451.0,589011.0,990142.0,25303,4961,447791,112790
17136.0,1643559,77209,112797.0,319093.0,75890.0,147039,72778,23430,108972
7731.0,2775,51094,44629.0,31170.0,25075.0,99538,54725,23291,7030
6884.0,146765,9566,3753.0,4622.0,31925.0,149974,50549,6068,1351
3482.0,5908,4145,602630.0,38608.0,15218.0,978,7194,83685,15837
112.0,15739,1722,27343.0,115.0,7182.0,3442,44199,7070,7030
45251.0,404611,46318,76409.0,86744.0,86541.0,1649435,166909,236240,8074
80454.0,1083,42187,24983.0,30747.0,26774.0,39809,81223,3753,47930
8614.0,4936,15601,36634.0,6752.0,2483.0,140909,99538,14523,4053
1438.0,12539,17294,29492.0,13579.0,11313.0,61610,9624,16668,10520
343.0,3567,8577,8550.0,11426.0,2524.0,14935,8924,9130,54725
33655.0,53615,130626,65172.0,354609.0,49170.0,727,82359,27675,28714
1518385.0,32068,1647613,435060.0,42938.0,128443.0,47835,211009,17352,65746
7451.0,12166,45781,305515.0,100550.0,298555.0,121185,15850,212275,54494
37467.0,118049,50879,22961.0,28109.0,5373.0,55128,401204,67280,100550
44741.0,14067,62929,96103.0,100550.0,1243960.0,33341,23452,172054,5317
147789.0,49284,141298,184064.0,241250.0,47150.0,13045,216708,126889,183052
341813.0,36987,1616,305515.0,241250.0,7339.0,111169,119825,11791,183052
861270.0,46126,43290,1104754.0,1705765.0,39840.0,277379,639522,363680,24026
62057.0,43669,475857,51808.0,129298.0,1470612.0,796829,339788,306238,28727
133335.0,12813,8053,424235.0,5204.0,11811.0,1649435,71241,982915,65262
66336.0,19465,23245,296382.0,375613.0,1049312.0,995,15937,435060,122611
49170.0,2000,53670,18721.0,13173.0,89868.0,22432,827361,471587,519180
41438.0,120426,447388,199644.0,192860.0,230534.0,30010,132101,13335,333445
2300.0,195253,211073,10571.0,307.0,63396.0,52167,2355,78907,132784
79513.0,233605,131060,49945.0,2893.0,49170.0,49398,68079,191279,609275
41438.0,10091,826037,69758.0,84202.0,9534.0,5431,9583,164428,151695
484907.0,122436,87830,51861.0,155998.0,114222.0,71241,160070,32696,7622
169660.0,224852,34387,25230.0,98793.0,316968.0,1991534,140342,712039,4714
259745.0,45268,29914,45143.0,1997501.0,1333497.0,5345,143878,335007,1709874
15058.0,19281,181307,94937.0,2885.0,266926.0,2386,27840,60935,3021
63161.0,1643559,4714,23116.0,,345893.0,63139,550387,71056,130682
101981.0,34101,4714,69758.0,269645.0,76936.0,826037,20359,234301,75858
167125.0,2927,210291,11421.0,124925.0,25478.0,565574,207316,225222,147652
5711.0,121185,87002,307145.0,156344.0,116628.0,46466,50240,12538,32078
104137.0,900424,14557,17252.0,81924.0,3390763.0,273932,368267,59781,1657905
141298.0,479508,118714,468044.0,147448.0,702588.0,43466,163717,18790,30373
1808311.0,209985,74435,25232.0,178251.0,30081.0,33956,179385,8424,589011
47150.0,92520,36824,434031.0,31748.0,261216.0,432996,50115,66544,195301
138554.0,2621,443704,236003.0,91075.0,25478.0,90202,106874,36496,650277
5613.0,82720,53670,1318.0,61159.0,524800.0,6274,142834,47180,41201
722433.0,1697212,9297,142834.0,154460.0,2595.0,9188,2084,54368,216551
97501.0,71062,32606,236003.0,54267.0,138981.0,9188,260400,35562,420875
387103.0,133835,262415,60934.0,21444.0,71076.0,3754,146955,237178,44545
138981.0,41491,5393,15856.0,38662.0,27161.0,19640,446819,237178,533270
2866.0,710840,279603,236003.0,60881.0,82864.0,34791,147229,62824,93078
15650.0,146,170397,32864.0,8538.0,41380.0,5671,1068986,391582,93249
1068986.0,1063795,11556,142834.0,50869.0,1187.0,1236,475857,49714,66027
14015.0,151766,22429,19558.0,274834.0,702588.0,57854,142834,13192,49948
74489.0,23384,191792,6682.0,11693.0,702588.0,153337,37594,11785,30761
25234.0,113150,14761,982049.0,425664.0,408923.0,23384,226383,237178,22262
9534.0,11967,84527,91918.0,2725.0,82761.0,14216,28515,237178,79250
215.0,787535,290522,29818.0,16454.0,69631.0,303204,55404,237178,94550
44578.0,48180,316958,14238.0,85636.0,236663.0,16008,41443,297184,532919
2254402.0,28419,321962,7534.0,532919.0,15710.0,132898,67572,22628,112139
2793873.0,14861,25489,51808.0,4530.0,52367.0,51589,102939,966377,831531
22549.0,56856,84272,421534.0,29285.0,25195.0,73161,17388,1321464,130321
1518385.0,49001,221958,77978.0,313644.0,30081.0,34905,237543,64456,97434
70507.0,33967,401048,132601.0,15125.0,135807.0,1018431,12615,186456,141647
2091.0,90202,62997,277940.0,53116.0,15089.0,58563,294465,742896,469835
1082199.0,144345,54622,157800.0,200260.0,313223.0,76318,277379,125801,831531
548091.0,34942,168628,21644.0,112243.0,100770.0,119469,103302,52526,532919
104921.0,32879,230045,211554.0,136082.0,1230658.0,104838,35437,60422,382466
1230300.0,289884,2297562,9842.0,532919.0,37849.0,87702,595698,480293,31223
100770.0,36990,103302,52526.0,831531.0,220762.0,57161,258045,11729,226444
100770.0,36990,103302,58474.0,382466.0,4361.0,14046,36310,15165,86855
176231.0,11078,171984,22879.0,221736.0,100770.0,104838,289627,28089,532919
100770.0,289884,2297562,39455.0,15125.0,88838.0,167116,2098,2073,91580
2485589.0,3093065,27876,16179.0,831531.0,21571.0,7371213,476525,164428,1162243
119441.0,25171,15125,21610.0,33183.0,126427.0,56153,50460,47605,838615
41821.0,76285,74467,43426.0,831531.0,46923.0,206655,130632,158860,66611
83705.0,2163,1805714,81232.0,831531.0,127583.0,105173,39945,10480,318079
42098.0,829639,2042692,65732.0,87518.0,150417.0,190737,1600300,61146,104067
41438.0,29920,830446,10215.0,1136454.0,1333497.0,61945,241956,9814,94880
140830.0,220996,38279,8474.0,226917.0,38015.0,1036505,71177,112797,40753
3016.0,6791,41933,43236.0,36510.0,298555.0,70519,334341,831620,193085
8614.0,119896,19865,72138.0,18324.0,21662.0,50290,11172,23302,112268
12323.0,23295,23369,13302.0,16955.0,30592.0,4743,179565,24006,7758
197548.0,91025,39565,91356.0,29983.0,32489.0,4743,126721,35157,11651
50101.0,4498,87002,112050.0,130781.0,125255.0,101292,32400,96552,320625
258002.0,98365,806861,296382.0,11684.0,153608.0,101292,157902,49293,2853
3388533.0,40433,19569,194007.0,5467.0,1333497.0,11962,143878,19270,379599
722433.0,182399,190236,50616.0,92451.0,151596.0,221958,88537,134683,855705
1123670.0,198608,294465,42305.0,24457.0,20838.0,33143,800301,35562,275937
3093065.0,73213,34346,131849.0,73649.0,478206.0,46862,6441,111462,1997603
298657.0,295968,221948,110360.0,89070.0,610269.0,7733,221958,71743,1997603
21267.0,25151,47313,101908.0,46177.0,70765.0,284816,262415,80883,42215
89599.0,303033,3093065,45638.0,535513.0,1333497.0,565574,446819,74974,20480
96579.0,37026,104976,337522.0,215790.0,34162.0,198867,114275,51489,4164
3625.0,406591,705259,22041.0,15524.0,1060803.0,51339,84412,74974,75858
656833.0,43904,806861,68184.0,98208.0,9846.0,3089,229791,8567,151422
722433.0,550287,325737,110360.0,265281.0,277356.0,54473,138968,270750,3334
84151.0,36385,1754134,258966.0,591842.0,15248.0,2699278,160331,136444,30281
34821.0,1011191,1754134,64855.0,89506.0,12204.0,60720,339788,59322,81924
747164.0,28515,41826,67233.0,400751.0,253658.0,26167,215561,1756257,190526
66263.0,36987,3468,43737.0,64172.0,5779.0,12371,1755303,152821,56931
6088.0,147167,1251526,399837.0,1126503.0,25478.0,30633,1755303,177440,16990
861270.0,317573,1754134,12048.0,535513.0,104267.0,30633,519612,258320,1659383
6254.0,22211,192392,742896.0,1468.0,13555.0,13774,1755303,14283,28973
122216.0,53573,5703,468044.0,55075.0,3390763.0,68801,93848,1707852,11278
149882.0,194007,37301,14283.0,55075.0,84815.0,188146,42893,83579,13789
36569.0,46126,49906,224919.0,1754134.0,109001.0,98081,8194,157583,106445
354808.0,20470,1754134,3377767.0,12293.0,34579.0,64992,56115,148025,434118
24996.0,76571,48878,80408.0,51579.0,113224.0,19640,1755303,6024,374694
131821.0,74350,53254,228648.0,215790.0,121101.0,236937,1755303,10398,344109
92712.0,206505,59159,32646.0,222787.0,137586.0,1285341,1755303,133908,108972
1978022.0,14303,56385,220261.0,49948.0,14655.0,130578,1282954,13192,1756405
70765.0,3071,334096,40473.0,54422.0,77417.0,50732,13043,55125,312424
1915310.0,31656,1699,57255.0,3421.0,24364.0,1036505,1680314,1972,195934
190487.0,59977,3847,224919.0,41404.0,176378.0,228609,274874,190245,14148
1538298.0,95028,230234,59319.0,1680314.0,702588.0,4045,49906,36133,75153
169660.0,152457,209120,272104.0,22090.0,7131.0,18462,1024572,71743,4578
14539.0,13869,13043,29818.0,177281.0,34162.0,12563,112495,157862,217918
28076.0,152457,806861,16437.0,19096.0,133728.0,97860,8394,88184,1306368
18763.0,6769,44345,157583.0,837868.0,4225.0,243960,274874,33923,44614
37746.0,7955,1896038,224919.0,229042.0,527495.0,156197,105382,2281,56448
473728.0,77400,393692,69758.0,33481.0,50464.0,1036505,448520,295125,17589
57702.0,1035677,87002,8699.0,24026.0,1123670.0,78268,274874,13431,20480
699797.0,47481,273916,80997.0,110717.0,28403.0,34298,209120,42305,25570
149626.0,39147,273916,295125.0,35171.0,313127.0,154212,209120,124885,460378
69475.0,42696,142241,103203.0,125560.0,51948.0,360202,274874,55948,53560
519774.0,73213,296621,3350.0,59173.0,315902.0,15025,274874,12733,26172
25478.0,1063795,1381772,12139.0,562.0,139983.0,88292,87314,92793,196713
17383.0,2370872,28515,32575.0,134346.0,986838.0,88292,107578,129255,406622
106565.0,110479,70600,26152.0,94019.0,103613.0,3268,77730,10520,96213
25478.0,28891,2042692,86587.0,286168.0,702588.0,37158,55268,401498,14760
35676.0,20228,23910,468044.0,21889.0,7124.0,37158,150191,27008,1659383
7634.0,88292,491231,696245.0,55512.0,35676.0,416318,112957,47861,217468
71285.0,275487,41342,21622.0,929672.0,25852.0,90121,4225,53269,115301
343882.0,80515,18167,152892.0,929672.0,295553.0,957738,446827,16243,1743719
3093065.0,1182649,393692,28806.0,29039.0,39877.0,46156,334341,40780,11417
161777.0,6220,22381,53269.0,132353.0,1085018.0,194007,112288,80071,85555
3991.0,491913,519612,87431.0,132353.0,73881.0,81346,29140,53269,841938
287856.0,45427,84412,126358.0,134570.0,722433.0,42501,21122,77841,50321
52046.0,29851,56385,107538.0,1359059.0,79284.0,215772,269623,63153,304913
3388533.0,16008,443,775269.0,818766.0,11901.0,32650,73677,16243,320625
74489.0,33263,108706,25739.0,1659383.0,1804.0,49777,129359,245019,6907
3093065.0,46136,181316,2320349.0,1136454.0,253658.0,249524,205050,7462,62389
152804.0,157248,7788,56150.0,105448.0,186469.0,41192,41772,31782,550303
28097.0,224672,325737,101765.0,11528.0,39653.0,1649435,52620,236240,17522
10135.0,170397,68495,45904.0,1693061.0,3093878.0,1139014,550387,330084,97554
3283607.0,56418,44039,60749.0,45699.0,76936.0,7105,268391,98224,228794
599163.0,7218,19982,224919.0,72906.0,478206.0,10230,160331,149461,62389
290154.0,13880,18835,113077.0,16278.0,94196.0,144345,269305,695,183052
13966.0,12072,2042692,8699.0,5191.0,426182.0,60382,410952,263322,106445
17745.0,65553,101981,479139.0,837868.0,345893.0,52249,173994,58749,62389
9846.0,29005,77209,246182.0,81416.0,84330.0,210140,72778,37214,106445
16727.0,46126,114595,70637.0,160844.0,5678.0,11464,43439,55568,11639
219568.0,116448,519612,775434.0,319093.0,298657.0,277264,66086,401498,45091
1532.0,7209,33580,12751.0,23958.0,173375.0,2768,1749610,65066,285797
242955.0,41726,33888,84695.0,1997501.0,70765.0,101957,162340,62731,1140018
87382.0,97240,51162,148004.0,84588.0,552285.0,2622,60543,192779,19129
34579.0,99,13763,29336.0,468120.0,62118.0,16332,59458,246348,93193
54027.0,9821,700576,90714.0,147448.0,354808.0,109068,12994,226383,206061
981686.0,12623,16367,775434.0,607587.0,325395.0,496075,52687,15807,43146
11962.0,1035677,1015886,24939.0,56208.0,34995.0,195253,223017,53240,154460
722433.0,90202,13135,57255.0,56208.0,114222.0,5281,73248,3377767,277933
376666.0,2692,13135,5924.0,31512.0,7289.0,56063,112288,80883,1362633
15421.0,17540,233017,823680.0,198916.0,295553.0,2376338,100922,152131,151422
135321.0,220669,25325,95171.0,111175.0,47150.0,4741,325899,135547,650277
72374.0,167022,88335,284228.0,200260.0,253658.0,341243,23295,66338,151422
20353.0,67460,81943,775269.0,31512.0,164504.0,206655,31733,779,146655
116628.0,34101,33888,147790.0,228815.0,101981.0,83389,16196,425086,147652
113670.0,6824,46318,265782.0,179047.0,99789.0,9499,184580,66242,68735
52013.0,214800,107684,15807.0,167340.0,306744.0,1292405,230017,21585,74090
129778.0,11429,443704,42538.0,101617.0,47589.0,350596,23991,18281,33672
2277647.0,564854,267578,7015.0,589011.0,23869.0,71241,164941,77188,70078
342780.0,273052,122318,112797.0,191491.0,3000717.0,76571,107382,21358,550303
861270.0,30786,52470,131849.0,1359059.0,30760.0,604044,210468,126822,1709874
1470612.0,604044,271595,68382.0,84187.0,170641.0,233793,7579,49884,73131
90952.0,281788,700576,104229.0,79466.0,210044.0,224360,7579,78389,81892
81676.0,171339,2042692,76342.0,18901.0,393238.0,982474,98404,34757,124925
82645.0,46703,11234,4237.0,929672.0,30724.0,203391,164941,71743,6696
10116.0,14732,164941,305515.0,50361.0,169525.0,142288,36591,78907,53116
91294.0,72624,18403,96103.0,218079.0,861270.0,149915,199174,45612,44088
7508.0,109391,141298,982049.0,837868.0,149.0,83288,139836,7190,55543
218756.0,414335,61346,462134.0,221201.0,2359.0,76148,656985,21358,3023552
44741.0,198769,8274,20425.0,929672.0,1915310.0,121405,31082,21358,294256
241.0,19508,140015,21358.0,148480.0,26387.0,14562,81904,586234,81924
74729.0,83465,78795,152025.0,37043.0,12921.0,198870,32625,212275,75174
53667.0,62422,59913,76342.0,33424.0,2046941.0,10064,164941,7259,246348
3707.0,11794,23929,775434.0,17387.0,365917.0,114769,152025,8421,331622
761658.0,188674,164941,127989.0,583942.0,2243.0,4689,146955,298863,41763
1470612.0,533152,164941,214634.0,190722.0,169525.0,1573,586234,46979,118161
440619.0,11429,70251,44842.0,1359059.0,32911.0,8498,164941,29249,1743719
14695.0,491913,294465,181438.0,25095.0,73907.0,101292,98404,45940,67431
20272.0,442438,87002,94950.0,32019.0,281252.0,83337,179804,457109,13286
364133.0,1035677,9979,15337.0,12735.0,73029.0,23286,1251526,157674,1655077
93754.0,16732,103998,2170.0,1139802.0,610269.0,364609,334341,128202,83150
40585.0,306616,1426835,331516.0,1574883.0,190629.0,83337,199088,16362,884877
484907.0,141322,22231,38048.0,58758.0,94196.0,290796,49192,86172,320625
260203.0,83337,139743,39765.0,198827.0,117996.0,8186,104183,5684,94668
379792.0,23027,102249,57637.0,460378.0,440619.0,152008,23181,25073,532919
541984.0,11600,232823,479093.0,36095.0,304020.0,23286,62621,110275,56566
12372.0,74826,113877,17188.0,44400.0,16639.0,7879,83337,131373,11082
122216.0,83337,55524,498745.0,1058.0,5869.0,45207,2525,378315,147437
179014.0,139278,225052,871498.0,420875.0,2485589.0,23286,116308,24383,105430
1571.0,211603,1495651,326398.0,20252.0,52620.0,147942,87663,217145,316117
54378.0,1011191,388358,32152.0,203170.0,3093878.0,341174,28547,38849,262784
1518385.0,5488,183261,23189.0,269798.0,5212.0,13927,225052,184679,1362633
523807.0,27318,83350,152892.0,518960.0,187082.0,497,183261,10316,476498
8461.0,4963,183261,296879.0,50652.0,26468.0,53615,13401,96552,1362633
116628.0,147123,183261,146565.0,7070.0,6924.0,206655,6387,83579,333149
444484.0,181197,1268,296879.0,837868.0,62057.0,47124,183261,141913,51628
1163492.0,4599413,3019443,149461.0,6125.0,378165.0,1649435,183261,46437,52157
21271.0,243960,16415,246146.0,102896.0,84205.0,32650,114595,59159,650277
722433.0,243960,87002,98616.0,217468.0,478206.0,881078,519612,8424,5837
15242.0,204719,170302,497481.0,8092.0,42802.0,796211,64412,73118,50045
53667.0,652294,16971,72297.0,4162.0,83300.0,796829,247896,13431,206061
22417.0,34942,51435,468044.0,28899.0,28992.0,67787,1015886,47147,5614
722433.0,98574,206229,336715.0,82325.0,31007.0,277379,14307,389579,1574883
102446.0,557530,10422,97715.0,17287.0,2456.0,7852,30526,217659,5654
1254.0,77361,126715,298863.0,39180.0,223802.0,10408,2499,52257,297206
33072.0,90168,2411699,17059.0,27121.0,225894.0,3705,18158,1520,1189
29801.0,71026,2233,25149.0,29221.0,43402.0,624544,3640,450968,132634
77777.0,74144,87663,889.0,77623.0,345.0,565574,116308,124885,1362633
1605.0,13197,3377767,353320.0,82325.0,73514.0,291856,187025,298863,115301
8668.0,51337,393692,220675.0,144982.0,11241.0,7869,130626,6463,115301
473728.0,367233,705259,113077.0,18329.0,26853.0,10958,116308,57255,153279
298657.0,241432,132253,298863.0,1108091.0,25673.0,52167,16774,271490,32392
2671.0,22383,58380,619386.0,9713.0,68771.0,4386,963327,9021,294214
1584.0,93342,18672,29294.0,333785.0,1212758.0,765377,12548,48758,34785
332077.0,117768,10064,23828.0,25797.0,103341.0,43669,116308,46348,204828
586234.0,18949,37553,19832.0,15973.0,246182.0,355406,301961,56627,34034
28891.0,35658,23440,21657.0,16474.0,6329.0,2759,58633,85904,130455
199788.0,1691,175300,3134.0,40545.0,41243.0,18949,58633,95572,18195
73735.0,39150,232823,58606.0,57722.0,440619.0,957738,283713,28162,94880
60242.0,229812,211020,179685.0,7131.0,80576.0,19838,67648,16047,8307
113612.0,12432,519612,1933.0,41404.0,295553.0,12038,211009,76131,1521464
157033.0,20913,821172,498745.0,53859.0,484907.0,4726,112288,195825,1743719
126427.0,185379,350184,2320.0,201373.0,211009.0,22325,283713,30318,1894
9435.0,100539,963327,85061.0,141647.0,46923.0,9407,67648,30396,51339
440619.0,18949,211009,339902.0,45749.0,14695.0,66731,116308,300714,840503
132985.0,64120,232823,22421.0,55075.0,1198535.0,133879,102550,915027,87431
83211.0,241432,22959,53909.0,101885.0,1060803.0,11645,67648,17740,10329
6534.0,11025,67648,116672.0,194.0,1060803.0,141757,3095235,58989,242751
149882.0,145879,100899,48822.0,217229.0,278672.0,3830,29217,327696,183124
173375.0,4109,136994,126472.0,321731.0,67648.0,31070,1025,36822,42069
1060803.0,330279,46639,148004.0,3770.0,156248.0,20534,67648,35665,60559
100644.0,12166,10450,738889.0,154460.0,1915310.0,145,40804,328490,274705
142238.0,40831,3312,988465.0,26696.0,114222.0,32144,368267,2159,1743719
54707.0,30975,473597,103871.0,6700.0,1915310.0,40831,325764,228771,151422
298657.0,41551,210795,35599.0,10233.0,13401.0,20365,221948,775269,130096
6953.0,76318,244524,342631.0,108972.0,22910.0,40831,23910,1472,196713
217392.0,150309,128753,932.0,379161.0,49066.0,61664,15563,208519,320625
54614.0,46466,138288,252525.0,6182.0,48453.0,134701,66552,775269,130096
1518385.0,68192,6403,66433.0,641068.0,298657.0,71241,11703,179685,8175
155459.0,86390,30084,9007.0,263521.0,21223.0,15769,3095235,23189,609214
119422.0,1035677,87830,21494.0,641068.0,44578.0,23871,1015886,49714,43146
113670.0,101051,51966,42878.0,13575.0,2591.0,22018,156172,37184,45605
83705.0,27233,34716,379150.0,54896.0,58147.0,3002,1655760,129255,2018630
1054.0,8083,333790,65732.0,2018329.0,47217.0,27613,87696,26544,200368
149626.0,21313,55788,28806.0,1743192.0,1685.0,13182,9882,78389,13402
176231.0,7978,3388533,186692.0,16666.0,1257298.0,24509,16692,775269,14148
627111.0,50964,10073,14864.0,167.0,180278.0,149793,63762,484747,590808
113612.0,64695,79467,17548.0,6907.0,57768.0,13120,80787,65732,228794
385068.0,1035677,9979,157524.0,232873.0,345893.0,1652,16480,68494,1657905
72088.0,14278,37476,10384.0,19402.0,304237.0,1421,119803,50964,16723
3388533.0,11964,87314,48077.0,553618.0,169525.0,76913,5361,126063,98797
388785.0,23842,806861,178499.0,945003.0,104267.0,4498,59949,29336,182569
54111.0,228318,114595,85736.0,314315.0,76936.0,5106,812867,52057,21158
842130.0,23580,61945,44037.0,74329.0,284893.0,39484,9844,122130,125560
