MATCH_ID,BSUM1_ID,BSUM1_CHAMP_ID,BSUM2_ID,BSUM2_CHAMP_ID,BSUM3_ID,BSUM3_CHAMP_ID,BSUM4_ID,BSUM4_CHAMP_ID,BSUM5_ID,BSUM5_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RSUM1_CHAMP_ID,RSUM2_ID,RSUM2_CHAMP_ID,RSUM3_ID,RSUM3_CHAMP_ID,RSUM4_ID,RSUM4_CHAMP_ID,RSUM5_ID,RSUM5_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
KR_6055717316,1bQey-YWynA5OaXzTOfJ5wFv3RwRDYPvWr7xQHUO9CvnsD8ehj4tteUlBg,887,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,80,gAXSHZl9MyTJsYEbN9Hp0P5qyW2_V9yyRsv4mHqChaxjDj8UF8cNLS9B3Q,7,neTBID6mtg2VghrIdOtPVxRrBRJ4elf07mPURSA9hfz9bPc,81,tmVRtmHd_gHGViIo3AjXP5JlcKh1xYfznV_TPcPiks3Q0-0,555,-1,517,58,895,68,VQ8fuFIHzyEykyBzHAPVFBOkI_OruafxNeGRIX_0rWCVtwc,114,kfSG0Rir9m8FtcaghNEwSzOImUosfP4ThiNKBv7RmhK9GVA,107,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,163,taVRhamt5iAZhG9ea4vRrX7DOYE0oeYVmmfWIRDGnmU_XA0,429,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,875,42,421,350,-1,517,RED,37,43,RED,1,3,RED,0,2,RED,3,9,RED,0,1,RED,0,1,RED
KR_6055744450,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,58,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,76,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,517,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,221,yk8UBza0P-q4ROR-XV0YNM5QA4dX6dw8Kir5FhGeDm04q08,234,887,119,-1,55,41,E-4NOu6F3Uz_wzXGtffLPbksJuL_d6GQ7lvA3AW2xjWqC-i_rA_H4I1JgQ,113,UBQcoe6_dpr66CPncxwqFmogyV636-322xmRldfbr9sdBuU,254,-bnUHDsoizvZkRvoDrtmA3WiAPz62qra0gPriMf0zqxhYytOjxk-VtIIyQ,268,fySksmBrOJPpG30pl8mo5NKu26LUjW25oGtriXwcx3HySAoD6aNkQQSNIQ,157,tmVRtmHd_gHGViIo3AjXP5JlcKh1xYfznV_TPcPiks3Q0-0,555,895,119,114,105,429,BLUE,38,13,BLUE,1,0,BLUE,2,0,BLUE,10,0,NONE,0,0,BLUE,1,0,BLUE
KR_6055702955,q3wZkwddVzV3gqDEZuE7l65m8U0j40aFprEdroCXXRyFXi0,887,UBQcoe6_dpr66CPncxwqFmogyV636-322xmRldfbr9sdBuU,62,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,13,55z0FSL8EycNZW2mfi-IFG7bqKpoVyQY89B8zA20AzS6u-Q,221,JaASwUyn3eSV9ZEKHIPpQ_4BiaN9SF1NYtHyRt2kp27AJA,875,68,163,895,55,-1,i6T88UscEC31ZDny1Gd6VSyQsvXJmmJeXbeIDlGb7CRWwhY,266,4V72isCfHiIvdPa3D9wJh4s-xf1zO971w3SsRm10cPfwJK7EUlSWr4T9Ww,80,4jV3fRIVGSuPRSZfhKrIwBa70vOdPid-Yvk8syTPObw4qWM,517,9jlL3v2jLyDcHoIsK3cW1KqdkOGZXe_ej0X0Jhr5XM4Pv48,15,NXByQoMI-W4FVa52XSpL6k8tLOAxCulxY6I7OcT65c9pVy1H3n1jS0xq5g,350,429,-1,555,-1,268,RED,13,7,BLUE,2,0,RED,0,1,BLUE,1,1,NONE,0,0,NONE,0,0,BLUE
KR_6055660528,UBQcoe6_dpr66CPncxwqFmogyV636-322xmRldfbr9sdBuU,166,59UP7QAq3rsgsuVHm_5tkvG0b3wx6vwdwaerN7tFK8HdtrU,163,Gb99w0FWfJzzP3eq8Fag9G6kwZYu5qAioYbfiaIKIk756qUBbptNqic-Zw,777,t5Fq1bp5KzzzZ1vgrv5O-BKje-danmqird6YpmesYqmY58FN4PYmqjmr6w,81,MPICK78LwwK3BBW0mkGbn11-IJQiLYkPimXH2c5xufj2ccE,201,150,24,-1,429,-1,FIARgwmHlatM4_iqTHpp41jxe7oVPRd1gpwDkEiPRvaQYrQ,3,4V72isCfHiIvdPa3D9wJh4s-xf1zO971w3SsRm10cPfwJK7EUlSWr4T9Ww,91,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,268,q4Gfhk0t39H5enJ3TKZCqzdPn20tEdiD78vtVje963tOek7KbIGy_WtoGA,119,mQ46ImO-XeTQZ9QWih9LSbpid84l1H4_oQZ3M3Q4xPvgBaNTYXCtzK0Q5Q,111,350,55,429,24,236,RED,9,22,RED,0,1,RED,0,1,RED,0,2,NONE,0,0,NONE,0,0,RED
KR_6055307043,UJNnOEFA_V0Pw8PEogx5MleLbTB_F6-4OgrPF4sX5oF-hk5_7jWsGxJyRQ,266,UebFlWLP6JLzoF6CSlpX6bNCgON1vwqg8zeEU8I58xZKcL8Kna9sK8e02w,254,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,163,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,221,4k8yFgb1e-uPWqMPKbNCnPIlnj9CmYjJNAWDYwVYZAUyfxc,201,267,105,895,350,55,AUd1jyo47g0GB7RzqZxSrzeUj3x7aduYMRe_ptPxkI9Jiso,79,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,WXdBsmyFil3m4LECTdkxqOFPXvGw1DECF1u1n1sUJrkeuVU,103,q4Gfhk0t39H5enJ3TKZCqzdPn20tEdiD78vtVje963tOek7KbIGy_WtoGA,119,mQ46ImO-XeTQZ9QWih9LSbpid84l1H4_oQZ3M3Q4xPvgBaNTYXCtzK0Q5Q,111,-1,150,350,429,58,RED,6,22,BLUE,1,2,BLUE,1,1,BLUE,2,2,RED,0,1,NONE,0,0,RED
KR_6054468700,KEbTxc9GcefXUZbd4kAppkHuZA9hjJ-gkWFYkKuXuGP9KxlS1VzmcbfXHw,41,N5hzgznewnbLmU9n4y9pcqWZXnKX1BYLTcpNrqM4Qd1UM8O44X4wrICwBA,236,9DuDfYjn7jrSvyewdMwHh2RlenJ3-tp77Wujjkdsz8sDias,127,C05TI17q8p08-jFaTkzgpwrWz_UtSGlqaXeTOMESxTLwfZOgEA9diWBjkg,76,u_oreJ9vKRrBdbVp5U_OCyUyAFV_6jjlyUqOGJWv80vEfNE9Qkcs-tyh8g,267,163,91,-1,102,429,2-gb0cCipPzrVPV6es-CUEUoxrxi_knTzE7PiE_VZTTXvQo,516,W3EpotUunE7m7CWAFo7-v657wgCtMg77N7cqj9fYnck5ydikpW0iyo3WvA,203,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,7,G6hTivnqW0eSTRSMcNLLnNpcq6q4B2ez5EVCLRSlCpCDaVR5X9orzU3vvQ,15,gtgIrax2yAeoUuylT-SQ5B0v4VFiAYMuBP5QrMA5JEg-wz0,235,55,119,114,64,555,BLUE,13,35,RED,0,2,BLUE,1,1,RED,1,6,NONE,0,0,RED,0,1,RED
KR_6052076107,m0shJg17q9Pa0SdiQDE3ZycbijHwTVxkE7oEjeGwYkITJi0,887,sbDHeqqUvLDhNA3yYnS3t93fG4d9doqldZjOkb3rwrybN_HaFAGyIp0H1w,78,T5rFkr-188OeTqUb5gDGFR1FXNb454FLzpzhaWM0hW9fLA8CcoBQBGXTGw,777,kjQsAlQjWMmdNoOoOuCINyVdnZZlwbYvpBjQEFHatHSacFHVqHvm86e0vQ,498,eiVWnh_S_gV39JsP3rr6hXcHedLxaMcZGS90qQZwqsKBSsqpArOUptRR6A,888,43,350,119,429,-1,9UhgQoFR5eYN-uAAriQbnwwNvCfsK7iLmesKHt0tzN8jsZ2mDKKTOcEerA,876,pFKMcY9e8lNe-Hl8x1iJiSobE0hLubxeqSo5GDKYTuodMGc,62,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,13,q4Gfhk0t39H5enJ3TKZCqzdPn20tEdiD78vtVje963tOek7KbIGy_WtoGA,110,tjH922qZQiAEo7MMlacPUG4rLmlmWKDeX61WM-Ez353_7Ro,117,429,895,-1,15,55,RED,10,36,RED,0,2,RED,0,2,RED,2,8,RED,0,1,RED,0,1,RED
KR_6052070248,_pPqSmQiK6GY2HjI2V-1P9zFtW8pW6LqZrC2AFBv1Dnohg,266,AAx0dddLvFMa3dAQhor-rQQzp199r8asK9E1U_BxLnCb5JU,163,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,777,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,221,bi1v76Bv4KAywuUPoVgr12ECwmh5Mk3pxLQIbz8EY1-Z4WFuGolESlW66w,111,-1,9,119,55,58,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,517,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,234,qYv7jpEcx9JYAzgh_jXPpMOLMrCmCsfSIYnNAmyQIT4ia8VIVihcC1ROXQ,268,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,523,BbAAhsUWg2265fg_lmLsQq7MNSVl1E3PJA5VpJT25MpiOUJm,89,895,-1,68,15,76,RED,14,26,RED,1,2,BLUE,1,1,RED,2,8,RED,0,1,RED,0,2,RED
KR_6051901942,a0ZQXONhSq9CpQrAoaNmayfWdxUQaAyazIX7plL2_OCi1EI,64,GV4FWa8rTwsYhKPOhkSHq26fOuHzoyUXEl8JZ1e7pXEwvv8,141,WgAUMEzNz1_acJHycfA_22-TiIDLGbKGB1YAxdooYJJTkNsQq9XsAfHJ6A,3,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,15,N5hzgznewnbLmU9n4y9pcqWZXnKX1BYLTcpNrqM4Qd1UM8O44X4wrICwBA,350,142,895,-1,-1,429,v01m1fX6eoVqd3xVtks0_Zf9uKrln_jMmlqC3HTP5rmuch1YuvH04TC7Ow,164,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,103,yDdetEvEwhvbFXmtKCXz3E-W9FVaPCdjM_IeJqbmlv50B9E,523,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,12,163,119,517,421,-1,RED,30,29,BLUE,2,2,RED,0,2,BLUE,7,5,BLUE,1,0,BLUE,1,0,BLUE
KR_6051824996,eTRhu2QE3-KbaaO6q_McE2N4ApWbkxBc8YB4R5HxfQsngK4,85,agy7tVJmthI4QFrgcC_GjBbhdd0juuBeCIIRwH-sS0AM1ek,102,cTfhhY3u5vrB4LTFhUaJgVggwi1IKy14mnQRaL4lYT-SBQ,163,GY1ggO5xpsX9bPkqiK2E02PChgn3MKEMzIapjW-cckLQqSE,119,3ZElBGWVpEgKtv1H-btNlBLItaaF2dC3PLGSOnJhz0cn8QI,875,895,91,-1,-1,-1,VSiETXVISfw3yR-zzwVQ3aIMda3d5lRcseKb1te8RHloxlQ,58,qCiX6yT_uwnyRhB44OVhX9b26aPN9dPQu_-YuahUnzGE5i4,254,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,50,ZwyYC9lTBiIIbzkLtfE3gMLbwr_9EcTM-QE9e5v7LPyh_oRr-ako3E5PDg,15,LvDuDQTaQIqt_qzhRVkgrmys32d07_imnvrYhTlmiP-XJ8DqbDqH2LF-Jg,111,888,-1,68,267,55,RED,14,37,BLUE,1,2,RED,0,2,RED,2,10,RED,0,1,RED,0,2,RED
KR_6050381724,u99xSHm8ycD6f-ph8VKBClZ5qx3uQenVLqw_B8oqXB8Lebo,887,rXDs154lj-lB-_aDdB3AddVwd0L7mdE-OBqnATEsEzWpEBWaxhLTUji_Og,104,7pB8L7zs7CFE1pd2dEhDxvF6Ni4M-Ym_0V6ap9OR43sQXZCIjws6iyVz8Q,147,GaKfOMy2UW36Kd1SCbUu2igBKC-m-xN9mtUeHBvS5Z-hsM57OJJFIJvPtw,29,Vrn1FMcAbxZ-h1zqbiMXIWSxwwSZNr7wknLgCHfw91WVPIQh2Z9AhfuB7w,53,895,200,516,119,-1,GtUkIiLErF9LhYArsOMqLRtcVBpgg8-qpx1DOSkDzbCtZYhn,23,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,234,EqDxiqpwM7CLXKvQmWR4xyWc7Tb8ANfWC2_ubX1ajqtg2_A,13,B9kagteHMFPX-C8WsTIh6crDiKUApbvHu3oXjO3e9P46hSI,15,14Li_Ze0InRZeN7H1as5Dp3DpplUncssvttez5H18GCshT4,497,64,107,350,163,236,BLUE,48,25,BLUE,3,0,BLUE,2,0,RED,10,4,BLUE,1,0,BLUE,2,0,BLUE
KR_6050207913,qrmcDndTu9NwptFG2ZsE9rngc7x_gU8Bkhnm7LKV87p3y6zf9Q2w6v8GRg,8,R7hxTKKpmV9cVBEc3IQfQQljP9weJF24mjzyWT0zAymHe-7L,234,U2rFwix2YMLl61eH2SWVa60ZWE092J82TZlKXZNoeBiq0y4,777,zmn4E9JiReavjSZ00iSrtl_hromZyNYyY99ldUI6kzE2Z7v-1B9pv0v64A,15,_pHypUTS2uhvZW64OOKWlkpObSznZfoxOaePk4of1Ub6SBI,350,39,55,235,200,429,L5YwtV1QHTc_qdX5j_9We5pxvl6xZZDQY2NZMr-zkFwu5NE,517,C05TI17q8p08-jFaTkzgpwrWz_UtSGlqaXeTOMESxTLwfZOgEA9diWBjkg,76,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,58,QYi2nfyeJlFGBZnFjZhmijI6IpYrLtdUogk9ReUYHnLwJHE,523,u_oreJ9vKRrBdbVp5U_OCyUyAFV_6jjlyUqOGJWv80vEfNE9Qkcs-tyh8g,32,30,119,-1,163,55,RED,12,23,RED,0,3,RED,0,2,RED,1,8,NONE,0,0,RED,0,1,RED
KR_6050243960,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,39,5apL2jFu3piZFhNmhuB1MheKW82Rmw1IGmWfuv-AtwfB36Y,78,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,245,AB8EyVl7cK1rGMrY9cTuADCGmt0JrHeSXs7AvoD88DUETd8,221,SZwMFG5WKK9d10xZnHacaEZYf9ISHJZasa6EWXOg5uRyJKLPirUo1ZdVGw,22,163,350,-1,68,119,da392tV3kS0u_kkoJukko8F_dE242owIAYHhxq5npGS_fxg,24,NP4EoogQrBcRYr1mT0FEQHW2DiWZ-xjFRyRxoAW-1bRhcRU,200,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,268,30kOn3FDl5ZGBVple5TArkVrO9QBalACgeRkYFoVfjzBnVs,157,lhkf2v0fYl36ZBjGd4_gXt2nYLzI-nGqW3a9fxZKylYh2Ed6R9h9vGTnvg,888,119,55,-1,76,-1,RED,18,31,RED,0,4,RED,0,2,RED,4,8,RED,0,1,RED,0,1,RED
KR_6050250182,wk5V56OsB6ca33L1hcWZTTsZA8fN0z2IwEJ9Arp3FtDT1Lw,112,D-ISpCHPYcfdyntbD0yMgOEp5s8wnhQZFyajVJ7GbnWI5sEsgKzoQgt1Ng,91,fy-jcZhVzp_rQPnPkxJhfvbrXduNzfksILADmiBuUmzCKM8,711,jA3FJSrkvzW79hwTbKCz8f5xJPzKdN3gog769IJ8KmYz1aJjZtBr28Ykeg,81,7-GiQla1N3bZXwiOjBnH_d5HDbumBWXYJFSaGObq0bwF7s_GMlQ0J6WaMA,555,-1,39,429,30,55,vw7N9YLAgtt3OEuzBHDzq7gQjIcdhK-crpvGNdbm7co2dck,64,Nfkx0iwluDzvpk0LMFDTCr7vJSPXyv3UckboZeGGHWw6mSgwaXvgU8mzPQ,80,Gtb0oskEsPu9DigUwzZFLyKsVRCpVtdG5kPEPAZEZqC92n0,7,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,15,NXByQoMI-W4FVa52XSpL6k8tLOAxCulxY6I7OcT65c9pVy1H3n1jS0xq5g,350,78,246,-1,163,68,RED,17,18,RED,1,1,RED,0,2,RED,3,3,NONE,0,0,NONE,0,0,RED
KR_6059052436,5A4WJpFsCzkRoVDHzNAVO6bre5LRlLSlu5bDjX2oBOs9qKE,113,0cDBpPRPFlo05YYqxkmDyBeDw3kbtre2zVD8ZO2QuBPWzg34HMZ__aB8JQ,78,gW0KuIlGrGHtWCRbUoI4IjzR8IwHYw3sfmEc-8eLLN4jEQA,268,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,221,kWQXpeXCQn0NsKcKqHUTitiSDoPfCOs4DeeDyDgA3qJA5ew,111,163,20,-1,429,350,47c5b2qts8892pqp5y2pA8DWi7U5D8FXa4d_-KTJj-wy6s0,39,zhIKvtHTZQHw6cBPWccZB-RyLrtvB6Me-zHJu3BXltIj0UYtYbGsmYLzvw,48,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,112,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,22,24,895,91,105,119,BLUE,34,24,RED,3,1,BLUE,1,1,RED,8,4,BLUE,1,0,BLUE,2,0,BLUE
KR_6058997092,cGKmw921iaCwcS-SoM1_Rn_IjDciJPq61ZmoHGz3lrqjXmuZ,887,tLRd2wemsfQxQFNzOHXH_5cV84dQ_PoTOEi0XoXTGDni9r3dj_jkpLo7ig,80,M94yhFs5C4eGl9STUwlZS3OGVAICAOciwYdOxsYx5yprshroQbQAaI3clQ,7,EZ-7Joq5tcubmZj4rJEfLL0IoUMzvUIXevVctL0Vb3VpkXJZLwf3wmuWHA,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,497,-1,234,-1,163,895,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,85,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,238,CjeyKYmUoLw12q0YUFoG6RyU1MRHIch1ksp-p2tIW9m6RhI,711,Smal497bR-1yPYJ9oOUET41XCLTASy3VEJYK3FnrGhxPYFTPpr_B4Vq3HA,888,ijqne_joWPyZJiu34CqH57k65ajHGszH1G9EANhi1QBg2R8,18,55,78,-1,119,-1,BLUE,16,17,RED,0,2,RED,0,2,RED,1,4,NONE,0,0,NONE,0,0,RED
KR_6058953320,VQ8fuFIHzyEykyBzHAPVFBOkI_OruafxNeGRIX_0rWCVtwc,68,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,104,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,777,7EVFeC56UA5ABYer3Fg5YvFEhBMW62GXI48Vlr8i0r5Hee4s,350,NkZ4x09h94WkFBZ6JroI5lkcrKs-2zELE2Zb0CTzRcB5l35TFWhP216RcA,15,105,119,236,268,163,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,517,IxZP4Ael0N6XJxlgz9uSvGWXTTw_s8mjT5vbhzFWKq7gFdY,62,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,84,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,234,895,-1,-1,76,RED,18,30,RED,0,2,BLUE,1,1,BLUE,2,3,RED,0,1,NONE,0,0,RED
KR_6058887613,gIr2V1m2DtenJJWUFwvcTuz3NupSMvaLMp7UIFZ8vEM6ibQ,64,1P-Bzg4cHjB3hvZWkl78gsMdgSHjQ95aNOnciUzF0fv3u2NytDRfUVt_rA,203,KgSuGOGxEJikfizSiVtI5v9QcqtN2aPrEmWAyP3Rj9bkuB0,517,JyGitr6WRnQb73reTHTUHxWIDMtMDBnziLI3ZU6YQwAswybn1Tmhub0IRA,236,TbD_1zKUZ20GzJ5nTsj6M4jPl0crmhb-FCcnBJRPqjtH3mSxtwD9iPVUYw,267,119,-1,78,105,429,1K5dq584iD3PaOvv5h22R-kkHrFxmAZUcUDsImq5gGEDZrBXv-BlWzo27Q,113,4ePrH6xHn5R9cBl8BKnrVxa095ZGiYa2GG3p2vQuWUoQFp8,76,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,117,895,91,-1,268,429,BLUE,7,22,RED,0,2,BLUE,2,0,RED,2,3,NONE,0,0,NONE,0,0,RED
KR_6058860753,SCu_pVJRXo5x2xkIH4ur1pKE51Cuf8_AtCqERkKtFa-KV1l_nSnOf0bOmA,516,0ROuZdSaspf-m14lnuANpuYez7lKHHeFf6oIJanggCUIxTk,62,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,268,g27LW2biumbYrYGmwY3HFF4XDeam2Jv6aZNMXUrb3EEM7VDRkNbi32Dabw,15,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,517,887,555,895,76,429,OYcSrIWsY2lyPZ89W_6f50gTDT4EImPVVc3P65-6f8PZyhQ,234,OsE7cm6o7zga50PcRypXsYIC5QbODo7m_EGMj_6vboV8X74,78,eRjeDGCqy7WO7P_xd1M5RuOmlPeFl_gJH03Kik_KdF84xTrz6YhTeAN1Yg,105,7wJODYmspeOdOR6ylBPKwUNfW6Sfg3DtVjwbOxeaKJR7SyqINwtNrcsDqQ,119,eoIx6Ebzs9haPb5uxAxNYgOdFxCom3kfYQsfZWvhpWS48pQHwz1Xh4OtzA,235,429,7,163,24,895,RED,25,41,RED,1,3,BLUE,2,0,RED,6,8,BLUE,1,0,BLUE,1,1,RED
KR_6058833398,j1tt2mMyJqrEZemgxCLd8x28NB1Iq18Up35fdu1DqKs-6g,68,Tx5p5q4af3CF8ckXbeZCZk4-RD8WepIX3KU1NzF5BS5swQmUCko_rRsPCA,30,h-aLPcfX2jvj8zRH4gFOwJG2zSmDIq13rWUzDoBeVya-YsFrTaeLik_trA,91,C8JeB0UVt7XBWdBC1EsTOMUecwXQ7M2s3aT8BiB6GCyoE4E,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,111,23,895,-1,119,163,Ozgcjij6HD9mW2oYIPbQOnMERNEqP-l6xMVhwv0RwddTaLw,69,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,120,aWidBVCzTkjdeRk-Am68IhSgtOFms3Lg3zIV1OEcpF2fDnb8psa6paaifA,84,V6Fp9BQwofuRoeIin6Y5Nz5kJRp2vHGIvZUsi4AQkqDO1NR06X8pyiVEcA,15,h6T0DM7rSa6kosdRlIXxADUJdmsNmLhSskKZ7IG_b-Y2M5f6TBP3awPxNg,223,777,58,119,429,163,BLUE,42,23,RED,1,1,RED,1,1,BLUE,5,3,BLUE,1,0,BLUE,1,0,BLUE
KR_6057893104,3MuxuT4-p36DzF-LhQqm9bpf7ZzQETlRS81vYxchNTzs37dr_p3jStvH1w,64,BjYUi1tyVDyqhBTTTSWy-UEI7fJCPY-qT7hCRXjbbuzDZtw,30,oWUMM2Z7BgSeWxE3yu1CkypJ0iVJCDiFVHN0iwndQkyYaME,91,kThzELMCYW_yDlkKUnKuWceuCZ1sO4BfDeGbODBg5wB7Dk2X_MshZxgI9w,221,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,235,119,163,268,895,78,IOnsawIcAB45kza5SSjxRrzRB_yCME3mpDzfi3I3z7gkzYw,150,vCST_mrweV-PaYzC99VxSeTJNbgpZ324SY73oYzCd6TcAfGcC7SZPyahBw,254,igWJ9PgkZ2Q7hcj35eZtdR3JWhjmhv2_UixQS0kkpCoUlPkJt5mtksAYRg,7,5J2LWNnIOV8G88UkIK5CjHkU7vLinZVTH4GG20ZQUBbCNMubR6zYfvgENw,147,kk6t0S1-xYYfPM8g6mQuiSC8LxpvFbCDf-AU1jYw0WI4rFHRwjJHrh-eYQ,22,120,-1,429,236,119,RED,14,35,RED,0,2,RED,0,2,RED,0,10,NONE,0,0,RED,0,1,RED
KR_6057622972,gW0KuIlGrGHtWCRbUoI4IjzR8IwHYw3sfmEc-8eLLN4jEQA,69,8qxa6rr6yQN2L8ngruTKcdNC9F-pFk0IJ29doGGIGwRjM9c,254,JjJZN1vi7tfk_inTlS-XrOYglfRXG9JFQLtyvVOf3-8qhzA,166,fqdk1AOy23ykSjZh8O3WItZZ5Ocjux915v1gaeoCfZ9IIGZJxri_Ym3uhQ,18,sagYqipZBJ5neU3czDDJ0Nce6yygJU3jQCsH2s7N1O46F6s,888,887,895,-1,7,78,z9WNO0liaXo6EbrXfhlIbJnAShc-PkfX-_N5IghGqIScJ6k,120,46h_2PxkkXX6Zy01Mp-H4mK9xX1RfyQFgBkaIURkuHoCNZSge7jxM0zbeQ,86,jsLn-j7pX-VajGXxY03dzRyRU4puN1UGSUijnl2DUDWgSOU,268,UFzU8OzdnnBi32vG5xFAsP1vj1BEiraz7xkSP3qUdREYxgg,429,AhuI1rIIZHqHCaXknwqVZ6920obHJAOqgVXs-_NWKH4JOTw,22,517,246,163,777,234,RED,7,18,RED,0,2,BLUE,2,0,BLUE,3,2,NONE,0,0,NONE,0,0,RED
